Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Date Started,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
11865807,Good Omens,Terry Pratchett,"Pratchett, Terry",Neil Gaiman,60853980,9.78006E+12,0,4.25,HarperCollins e-books,Kindle Edition,385,2011,1990,,6/20/2017,,"to-read-high-priority, currently-reading","to-read-high-priority (#10), currently-reading (#3)",currently-reading,,,,1,,,0,,,,,
31799,The Problems of Philosophy,Bertrand Russell,"Russell, Bertrand",,1421903679,9.78142E+12,0,3.91,IndyPublish.com,Paperback,116,2005,1912,,1/22/2016,,currently-reading,currently-reading (#2),currently-reading,,,,1,,,0,,,,,
7964402,My Name Is Red,Orhan Pamuk,"Pamuk, Orhan",Erdağ M. Göknar,571268838,9.78057E+12,0,3.83,Faber  Faber,Paperback,671,2010,1998,,9/26/2014,,currently-reading,currently-reading (#1),currently-reading,,,,1,,,0,,,,,
23692271,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",,62316095,9.78006E+12,5,4.43,Harvill Secker,Paperback,443,2014,2011,11/24/2017,9/4/2017,9/5/2017,,,read,,,,1,,,0,,,,,
95406,"Preacher, Volume 2: Until the End of the World",Garth Ennis,"Ennis, Garth",Steve Dillon,1563893126,9.78156E+12,4,4.27,Vertigo,Paperback,258,1997,1997,11/22/2017,11/22/2017,11/22/2017,,,read,,,,1,,,0,,,,,
95431,"Preacher, Volume 1: Gone to Texas",Garth Ennis,"Ennis, Garth","Steve Dillon, Joe R. Lansdale",1563892618,9.78156E+12,3,4.16,Vertigo,Paperback,336,1996,1996,11/14/2017,10/19/2017,11/13/2017,,,read,,,,1,,,0,,,,,
59980,Batman: Year One,Frank Miller,"Miller, Frank","David Mazzucchelli, Richmond Lewis, Dennis O'Neil",1401207529,9.7814E+12,5,4.22,DC Comics,Paperback,144,2005,1987,11/5/2017,11/5/2017,11/2/2017,,,read,,,,1,,,0,,,,,
32388712,The Ministry of Utmost Happiness,Arundhati Roy,"Roy, Arundhati",,067008963X,9.78067E+12,4,3.53,Hamish Hamilton,Hardcover,445,2017,2017,11/2/2017,10/20/2017,10/20/2017,,,read,,,,1,,,0,,,,,
20639917,Flash Boys,Michael   Lewis,"Lewis, Michael",,393351599,9.78039E+12,4,4.12,W. W. Norton & Company,Kindle Edition,304,2014,2014,10/20/2017,10/10/2017,10/10/2017,,,read,,,,1,,,0,,,,,
59960,"Batman: The Dark Knight Returns (The Dark Knight Saga, #1)",Frank Miller,"Miller, Frank","Klaus Janson, Lynn Varley",156389341X,9.78156E+12,5,4.25,DC Comics,Hardcover,197,2002,1986,10/8/2017,5/11/2015,10/8/2017,,,read,,,,1,,,0,,,,,
51985,Existentialism Is a Humanism,Jean-Paul Sartre,"Sartre, Jean-Paul","Arlette Elkaïm-Sartre, Annie Cohen-Solal, Carol Macomber",300115466,9.7803E+12,5,3.96,Yale University Press,Paperback,108,2007,1946,10/1/2017,9/20/2017,9/20/2017,,,read,,,,1,,,0,,,,,
472331,Watchmen,Alan Moore,"Moore, Alan","Dave Gibbons, John Higgins",930289234,9.78093E+12,5,4.35,DC Comics,Paperback,416,2005,1987,9/23/2017,5/11/2015,8/13/2017,,,read,,,,1,,,0,,,,,
21535271,The Slow Regard of Silent Things (The Kingkiller Chronicle #2.5),Patrick Rothfuss,"Rothfuss, Patrick",Nate  Taylor,756410436,9.78076E+12,5,3.92,DAW Books,Hardcover,159,2014,2014,9/11/2017,9/11/2017,9/9/2017,,,read,,,,1,,,0,,,,,
386162,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide, #1)",Douglas Adams,"Adams, Douglas",,345418913,9.78035E+12,4,4.2,Del Rey,Paperback,193,1997,1979,9/3/2017,6/8/2017,8/30/2017,,,read,,,,1,,,0,,,,,
21555972,Batman Noir: The Long Halloween,Jeph Loeb,"Loeb, Jeph",Tim Sale,1401248837,9.7814E+12,4,4.3,DC Comics,Hardcover,384,2014,1997,8/26/2017,8/24/2017,8/26/2017,,,read,,,,1,,,0,,,,,
435,"The Locked Room (The New York Trilogy, #3)",Paul Auster,"Auster, Paul",,940650762,9.78094E+12,3,3.89,Sun and Moon Press,Hardcover,179,1986,1986,8/23/2017,8/23/2017,8/21/2017,,,read,,,,1,,,0,,,,,
434,"Ghosts (The New York Trilogy, #2)",Paul Auster,"Auster, Paul",,014009735X,9.78014E+12,4,3.66,Penguin Books,Paperback,96,1987,1986,8/22/2017,8/21/2017,8/21/2017,,,read,,,,1,,,0,,,,,
432,"City of Glass (The New York Trilogy, #1)",Paul Auster,"Auster, Paul",,140097317,9.78014E+12,2,3.81,Penguin Books,Paperback,203,1987,1985,8/21/2017,8/21/2017,8/19/2017,,,read,,,,1,,,0,,,,,
31951238,Court of Lions,Jane Johnson,"Johnson, Jane",,385682654,9.78039E+12,0,3.65,Doubleday Canada,Paperback,500,2017,2017,,8/18/2017,,,,to-read,,,,1,,,0,,,,,
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,"Pirsig, Robert M.",,60589469,9.78006E+12,4,3.76,HarperTorch,Mass Market Paperback,540,2006,1974,8/13/2017,1/22/2016,7/31/2017,,,read,,,,1,,,0,,,,,
11297,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,375704027,9.78038E+12,5,4.02,Vintage Books,Paperback,296,2000,1987,8/5/2017,9/2/2014,8/4/2017,,,read,,,,2,,,0,,,,,
227463,A Clockwork Orange,Anthony Burgess,"Burgess, Anthony",,393312836,9.78039E+12,2,3.98,W. W. Norton  Company,Paperback,212,1995,1962,1/29/2017,1/3/2015,1/11/2017,,,read,"I generally do not rate books which are (or try to be) this profound so low, but for a clockwork orange, I had to. It was an okay book with a good message, but the overuse of Russian slang to show the change in society is just poor writing. I believe there were other better ways of doing it, which the author failed to execute. Even more, the ending fell flat, was very poorly explained, and felt a bit rushed while spending so much time went behind developing the introduction. Overall, I think it is a book worth reading, but it is VERY hard to read - and you should keep that in mind when you pick it up.",,,1,,,0,,,,,
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de","Richard Howard, Dom Marcos Barbosa, Melina Karakosta",156012197,9.78016E+12,5,4.29,"Harcourt, Inc.",Paperback,93,2000,1943,8/2/2017,1/3/2015,7/25/2017,,,read,,,,1,,,0,,,,,
30290910,"Elantris (Elantris, #1)",Brandon Sanderson,"Sanderson, Brandon",,765350378,9.78077E+12,3,4.17,Tor Books,Kindle Edition,508,2015,2005,7/22/2017,1/23/2015,7/13/2017,,,read,,,,1,,,0,,,,,
31540817,Men Without Women,Haruki Murakami,"Murakami, Haruki",,451494628,9.78045E+12,4,3.77,Knopf Publishing Group,Hardcover,240,2017,2014,7/13/2017,5/26/2017,7/11/2017,,,read,,,,1,,,0,,,,,
18310944,The Sandman: Overture,Neil Gaiman,"Gaiman, Neil","J.H. Williams III, Dave Stewart, Todd Klein",1401248969,9.7814E+12,4,3.95,Vertigo,Hardcover,224,2015,2015,7/13/2017,7/13/2017,7/13/2017,,,read,,,,1,,,0,,,,,
7588,A Portrait of the Artist as a Young Man,James Joyce,"Joyce, James",Seamus Deane,142437344,9.78014E+12,3,3.61,Penguin Classics,Paperback,329,2003,1916,7/12/2017,1/3/2015,7/9/2017,to-revisit,to-revisit (#1),read,"The three stars will fool you only if you let them to.<br/>I would say it is so much more for my inability to grasp the book's true meaning than its inability to convey it. Maybe I will come back once I have seen more of life, and then I will understand more of it.<br/><spoiler>At least I could really relate to Dedalus's perspective on religion. Interesting how these still stay relevant even after a hundred years.</spoiler>",,,1,,,0,,,,,
25104,The Wake (The Sandman #10),Neil Gaiman,"Gaiman, Neil","Michael Zulli, Jon J. Muth, Charles Vess, Mikal Gilmore",1563892871,9.78156E+12,4,4.53,Vertigo,Hardcover,192,1999,1996,7/8/2017,7/8/2017,7/8/2017,,,read,"The epic saga finally ends :)<br/>And what an ending it was! I could write a hundred words about why ""The Wake"" is a perfect title for this series. But I will not.<br/><spoiler><br/>Because sometimes, what's needed more is to mourn someone you loved. And then to move on.<br/>And that's what I am going to do. For Morpheus. For nothing more than a point of view, on things, an endless series of observation that also gave rise to infinite joy.<br/></spoiler><br/>I hope I come upon another series that might be as good. But even if I don't, I hope I remember this.<br/>Because, as Neil wrote, ""Everything changes, but nothing is truly lost.""",,,1,Everyone,,0,,,,,
9777,The God of Small Things,Arundhati Roy,"Roy, Arundhati",,679457313,9.78068E+12,4,3.92,Random House,Hardcover,340,1997,1997,7/6/2017,1/3/2015,6/25/2017,,,read,,,,1,,,0,,,,,
26135825,Fun Home: A Family Tragicomic,Alison Bechdel,"Bechdel, Alison",,618871713,9.78062E+12,5,4.11,Mariner Books,Paperback,232,2007,2006,6/25/2017,6/15/2017,6/23/2017,,,read,,,,1,,,0,,,,,
99561,Looking for Alaska,John Green,"Green, John",,142402516,9.78014E+12,3,4.08,Speak,Paperback,221,2006,2005,6/21/2017,6/8/2017,6/20/2017,,,read,"Wasn't overwhelmed. Yes, I was concerned, but that was ultimately the strongest feeling this book made me feel :(",,,1,,,0,,,,,
10374117,The Phantom Tollbooth,Norton Juster,"Juster, Norton",,394820371,9.78039E+12,4,4.22,Random House Children's Books,Kindle Edition,274,2011,1961,6/19/2017,6/19/2017,6/14/2017,,,read,,,,1,,,0,,,,,
71252,The Kindly Ones (The Sandman #9),Neil Gaiman,"Gaiman, Neil","Marc Hempel, Richard Case, D'Israeli, Teddy Kristiansen, Glyn Dillon, Charles Vess, Dean Ormston, Kevin Nowlan, Todd Klein, Frank McConnell",1563892049,9.78156E+12,5,4.59,Vertigo,Hardcover,352,1999,1996,6/18/2017,6/18/2017,6/17/2017,,,read,"I hereby declare Sandman a part of me; so whoever loves Sandman loves me.<br/><br/><spoiler><br/>Wasn't it really inevitable, that the story of Dream had to end this way? I knew what was coming at every step I took towards the end of the story, and yet I read on.<br/><br/>And Gaiman didn't disappoint. It was not some grand battle, it was like how a fire dies, little by little till you cannot remember where.<br/><br/>Still, I loved the little moments of artistry, where the writing touches your heart and kills you at the same time. It was like being granted love and having it taken away - it's hard on you but, you would go through it all over again.<br/></spoiler>",,,1,,,0,,,,,
25103,The Sandman: World's End (The Sandman #8),Neil Gaiman,"Gaiman, Neil","Mike Allred, Gary Amaro, Mark Buckingham, David Giordano, Tony Harris, Steve Leialoha, Vince Locke, Shea Anton Pensa, Alec Stevens, Bryan Talbot, John Watkiss, Todd Klein, Michael Zulli, Stephen King",1563891700,9.78156E+12,4,4.48,Vertigo,Hardcover,168,1999,1995,6/15/2017,6/14/2017,6/14/2017,,,read,,,,1,,,0,,,,,
135479,Cat's Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,140285601,9.78014E+12,5,4.17,Penguin,Paperback,306,1999,1963,6/13/2017,6/23/2016,6/11/2017,,,read,"I have always had a penchant for apocalyptic literature. Maybe because I always had the feeling that the world has more of a chance for ending in my age than any others before it.<br/><br/>Would people survive? Probably not.<br/><br/>But what other way can we deal with it, without dealing in satires? Probably not. That's the only weapon we have when the others have ice-nine enough to end the world.<br/><br/>Another weird but excellent book. It deserves every star it got from me.",,,1,,,0,,,,,
19268899,The Sandman #50: Ramadan,Neil Gaiman,"Gaiman, Neil",P. Craig Russell,19268899,19268899,5,4.38,Vertigo,Kindle Edition,35,,,6/12/2017,6/12/2017,6/12/2017,,,read,,,,1,,,0,,,,,
25105,The Sandman: Brief Lives (The Sandman #7),Neil Gaiman,"Gaiman, Neil","Jill Thompson, Vince Locke, Peter Straub",1563891379,9.78156E+12,5,4.54,Vertigo,Hardcover,256,1999,1994,6/11/2017,6/10/2017,6/10/2017,,,read,"Why does he have to be so...<br/>The Sandman characters are so removed from life that I can never fathom why they make me feel so strongly. Or maybe because they are so removed from life, so much larger than life itself, that gives it the beauty nothing else could quite capture.",,,1,everyone,,0,,,,,
9557,Sputnik Sweetheart,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,99448475,9.7801E+12,4,3.82,Vintage,Paperback,229,2002,1999,6/11/2017,6/5/2017,6/11/2017,,,read,Read the entire book in one day. My only regret now is that there aren't enough books by Murakami in this world - because then I'd hardly read anything else.,,,1,,,0,,,,,
19434998,Sandman Special #1: The Song of Orpheus,Neil Gaiman,"Gaiman, Neil",,19434998,19434998,0,4.12,DC Vertigo,Comic,64,,1991,6/9/2017,6/9/2017,6/9/2017,finest-fantasy,finest-fantasy (#4),read,,,,1,,,0,,,,,
10245602,Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty,Abhijit V. Banerjee,"Banerjee, Abhijit V.",Esther Duflo,1586487981,9.78159E+12,4,4.22,PublicAffairs,Hardcover,320,2011,2011,6/8/2017,5/29/2017,5/29/2017,,,read,"Things I have seen all my life (or at least in the first 17 years of it), written up in a clear and concise way, with some added hypothesis about why that might be the case.",,,1,,,0,,,,,
46165,This Side of Paradise,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,684843781,9.78068E+12,3,3.68,Scribner,Paperback,288,1998,1920,6/3/2017,5/8/2017,5/1/2017,,,read,"<b>""I have known myself, but that is all.""</b><br/>Oh Amory, Amory Blaine, the poor, lost youth from the lost generation! Why do I still see you everywhere?<br/><br/>The book read more like an autobiography than a fiction - and I can only imagine how Fitzgerald felt while he wrote the book. His long speech about the upside-down system at the end was still so frighteningly relevant - that it makes me fearful of the future. Then again, a century has passed since then, and we are still here, making slow progress while paving the way with the lives of many. Maybe we will keep going ahead. <b>Maybe the hopes and dreams that we sacrifice on the way today is the fuel for a shinier future.</b> Maybe that's the curse humanity is forced to bear.<br/><br/>I know this review doesn't make much sense. It is not supposed to. I am writing down how reading this book has made me feel.",,,1,,,0,,,,,
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,743273567,9.78074E+12,5,3.89,Scribner,Paperback,180,2004,1925,5/10/2017,1/3/2015,5/8/2017,,,read,"An absolute masterpiece, this one. I don't know why I could sympathize with Carraway so much, considering we are a century apart - and our backgrounds have nothing in common; but still, how I resonated with his words are truly remarkable. Maybe this is what it means to be a truly great author - that you can make your readers feel what your characters are feeling even after you are long gone.",,,1,,,0,,,,,
22055262,"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,"Schwab, V.E.",Victoria Schwab,765376458,9.78077E+12,2,4.07,Tor Books,Hardcover,400,2015,2015,5/6/2017,11/5/2016,4/26/2017,,,read,,,,1,,,0,,,,,
35870,"Ghost in the Shell (Ghost in the Shell, #1)",Masamune Shirow,"Shirow, Masamune",,1593072287,9.78159E+12,4,4.2,Dark Horse Comics,Paperback,350,2006,1991,4/26/2017,4/16/2017,4/16/2017,,,read,,,,1,,,0,,,,,
818108,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,99448823,9.7801E+12,5,4.02,Vintage,Paperback,389,2003,1987,4/1/2014,4/30/2014,3/15/2017,,,read,,,,1,,,0,,,,,
30831912,Norse Mythology,Neil Gaiman,"Gaiman, Neil",,039360909X,9.78039E+12,4,4.1,W. W. Norton & Company,Kindle Edition,304,2017,2017,4/16/2017,3/31/2017,4/12/2017,,,read,"The gods live, and they die, and they live again.<br/>Have not read such a great book in a long, long time. Neil Gaiman's writing is absolutely refreshing.",,,1,,,0,,,,,
13030110,All You Zombies,Robert A. Heinlein,"Heinlein, Robert A.",,13030110,13030110,4,4.07,The Heinlein Archives,ebook,13,1959,1959,3/14/2017,2/16/2017,3/14/2017,,,read,,,,1,,,0,,,,,
2255,Way of the Peaceful Warrior: A Book That Changes Lives,Dan Millman,"Millman, Dan",,1932073205,9.78193E+12,3,4.13,HJ Kramer,Paperback,240,2006,1980,4/9/2017,3/11/2017,3/29/2017,,,read,"Reads like a lot of pseudo-deep divulgence of ""wisdom"", but I think there is still some spiritual things to learn from here. Good for at least a new outlook on some things in life.",,,1,,,0,,,,,
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,60929871,9.78006E+12,4,3.97,Harper Perennial,Paperback,268,1998,1932,3/27/2017,1/3/2015,3/16/2017,,,read,,,,1,,,0,,,,,
22328,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William",,441569595,9.78044E+12,4,3.88,Ace Books,Mass Market Paperback,271,1984,1984,3/11/2017,3/16/2016,3/1/2017,,,read,,,,1,,,0,,,,,
8146638,The Works of Jules Verne,Jules Verne,"Verne, Jules",,,,4,4.28,Halcyon Press Ltd,Kindle Edition,4657,,1929,,8/12/2014,,,,read,,,,1,,,0,,,,,
6819,Ghostwritten,David Mitchell,"Mitchell, David",,375724508,9.78038E+12,3,4.06,Vintage,Paperback,426,2001,1999,3/1/2017,3/16/2016,2/1/2017,,,read,"Took me a month to read - but well, it was merely okay. Expected better.",,,1,,,0,,,,,
52036,Siddhartha,Hermann Hesse,"Hesse, Hermann",Hilda Rosner,553208845,9.78055E+12,4,3.99,Bantam Books,Mass Market Paperback,152,1981,1922,2/2/2017,1/3/2015,1/30/2017,,,read,,,,1,,,0,,,,,
49552,The Stranger,Albert Camus,"Camus, Albert","Stuart Gilbert, Matthew    Ward, Leman Sarı",2070360024,9.78207E+12,5,3.96,Vintage International,Paperback,123,1989,1942,1/11/2017,1/3/2015,1/9/2017,,,read,"""To feel it so like myself, indeed, so brotherly, made me realize that I’d been happy, and that I was happy still.""<br/><br/><spoiler><br/>Aren't we all?<br/>In the world where apathy makes us guilty, aren't we all a bit of Meursault?<br/>This was always the question, even more so in today's world when we have lost touch with our humanity and having trouble finding it back.<br/></spoiler>",,,1,,,0,,,,,
49628,Cloud Atlas,David Mitchell,"Mitchell, David",,375507256,9.78038E+12,5,4.01,Random House,Paperback,509,2004,2004,1/10/2017,1/3/2015,12/31/2016,,,read,"If you could create a thing, only one, great, thing, in your lifetime, would you do it?<br/><br/>Cloud Atlas is such a creation from David Mitchell - like the <i>Cloud Atlas Sextet</i> by Robert Frobisher, <spoiler>I would be happy with myself if this book were the only think I ever gave the world.</spoiler> Such neatness that connects one story with another that I never felt lost - instead I just followed along with the narrative as it turned and tossed me first from the past to the future; and then from the future to the past, near the very first point where I started.<br/><br/>Truly, if you are thinking about starting your new year with a new book, pick this up. You will not be disappointed.",,,1,,,0,,,,,
17690,The Trial,Franz Kafka,"Kafka, Franz","Edwin Muir, Willa Muir, Max Brod",99428644,9.7801E+12,3,3.99,Vintage Classics,Paperback,255,2001,1925,11/18/2016,10/16/2014,11/6/2016,,,read,,,,1,,,0,,,,,
20603758,Ready Player One,Ernest Cline,"Cline, Ernest",,030788743X,9.78031E+12,4,4.31,Broadway Books,Kindle Edition,386,2011,2011,11/23/2016,6/14/2016,11/5/2016,,,read,,,,1,,,0,,,,,
359820,"The Dragon Reborn (Wheel of Time, #3)",Robert Jordan,"Jordan, Robert",,812513711,9.78081E+12,4,4.23,Tor Fantasy,Mass Market Paperback,699,1992,1991,5/11/2015,5/12/2015,5/5/2015,,,read,"Fair enough, but I expected better.<br/>What I did not expect is narration from Perrin or Mat's perspective. And somehow, Robert Jordan nailed those chapter. I now feel as if the books felt <b>because</b> it was from their perspective, and not Rand's.<br/>Still, the books are getting somehow more and more weird, and I feel the books are constantly making less sense.",,346 w/m<br/>11.9 hrs,1,,,0,,,,,
15985373,"Emperor of Thorns (The Broken Empire, #3)",Mark  Lawrence,"Lawrence, Mark",,425256855,9.78043E+12,4,4.26,Ace,Hardcover,434,2013,2013,11/6/2016,10/25/2016,10/25/2016,,,read,,,,1,,,0,,,,,
12891111,"Prince of Thorns (The Broken Empire, #1)",Mark  Lawrence,"Lawrence, Mark",,7423632,9.78001E+12,4,3.87,Harper Voyager,Paperback,416,2012,2011,10/22/2016,10/19/2016,10/19/2016,,,read,,,,1,,,0,,,,,
12891107,"King of Thorns (The Broken Empire, #2)",Mark  Lawrence,"Lawrence, Mark",,1937007472,9.78194E+12,4,4.2,Ace Books,Hardcover,449,2012,2012,10/25/2016,10/23/2016,10/23/2016,,,read,,,,1,,,0,,,,,
18400420,"City of Light (Traveler's Gate, #3)",Will Wight,"Wight, Will",,989671712,9.78099E+12,4,4.15,Hidden Gnome Publishing,Kindle Edition,394,2014,2014,10/19/2016,10/14/2016,10/14/2016,,,read,,,,1,,,0,,,,,
18310619,"The Crimson Vault (Traveler's Gate, #2)",Will Wight,"Wight, Will",,989671798,989671798,4,4.18,Hidden Gnome Publishing,Kindle Edition,386,2013,2013,10/13/2016,10/14/2016,10/2/2016,,,read,,,,1,,,0,,,,,
334123,"The Amulet of Samarkand (Bartimaeus, #1)",Jonathan Stroud,"Stroud, Jonathan",,078681859X,9.78079E+12,4,4,Hyperion Books for Children,Hardcover,462,2003,2003,8/15/2016,7/28/2016,7/28/2016,,,read,,,,1,,,0,,,,,
18047306,"House of Blades (Traveler's Gate, #1)",Will Wight,"Wight, Will",,989671704,989671704,3,4.08,Hidden Gnome Publishing,Kindle Edition,294,2013,2013,10/4/2016,9/8/2016,9/8/2016,,,read,,,,1,,,0,,,,,
10799,A Farewell to Arms,Ernest Hemingway,"Hemingway, Ernest",نجف دریابندری,99910101,9.7801E+12,3,3.79,Arrow Books,Paperback,293,2004,1929,1/1/2016,1/3/2015,12/25/2015,,,read,,,,1,,,0,,,,,
59264,"Ptolemy's Gate (Bartimaeus, #3)",Jonathan Stroud,"Stroud, Jonathan",,786818611,9.78079E+12,4,4.24,Miramax Disney-Hyperion,Hardcover,501,2005,2006,9/11/2016,8/28/2016,8/28/2016,,,read,,,,1,,,0,,,,,
59263,"The Golem's Eye (Bartimaeus, #2)",Jonathan Stroud,"Stroud, Jonathan",,786836547,9.78079E+12,3,4.09,Disney-Hyperion,Paperback,562,2006,2004,8/28/2016,8/15/2016,8/15/2016,,,read,,,,1,,,0,,,,,
29056083,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",John Tiffany,"Tiffany, John","Jack Thorne, J.K. Rowling",751565350,9.78075E+12,4,3.73,"Little, Brown",Hardcover,343,2016,2016,8/15/2016,8/15/2016,8/15/2016,,,read,,,,1,,,0,,,,,
18739426,"The Bands of Mourning (Mistborn, #6)",Brandon Sanderson,"Sanderson, Brandon",,765378574,9.78077E+12,2,4.45,Tor,Kindle Edition,336,2016,2016,8/12/2016,8/12/2016,8/6/2016,,,read,,,,1,,,0,,,,,
16065004,"Shadows of Self (Mistborn, #5)",Brandon Sanderson,"Sanderson, Brandon",,765378558,9.78077E+12,4,4.3,Tor Books,Hardcover,383,2015,2015,8/6/2016,10/17/2015,7/29/2016,,,read,,,,1,,,0,,,,,
11297277,Hard-Boiled Wonderland and the End of the World,Haruki Murakami,"Murakami, Haruki",,679743464,9.78068E+12,4,4.15,,Kindle Edition,416,,1985,7/15/2016,7/3/2016,7/3/2016,,,read,,,,1,,,0,,,,,
5660855,"The Republic of Thieves (Gentleman Bastard, #3)",Scott Lynch,"Lynch, Scott",,575084472,9.78058E+12,3,4.23,Gollancz ,Paperback,722,2013,2013,6/8/2016,5/15/2016,5/15/2016,,,read,,,,1,,,0,,,,,
26889576,The Big Short: Inside the Doomsday Machine,Michael   Lewis,"Lewis, Michael",,039335315X,9.78039E+12,4,4.26,W. W. Norton  Company,Paperback,320,2015,2009,5/15/2016,4/18/2016,5/5/2016,,,read,,,,1,,,0,,,,,
2171498,"Red Seas Under Red Skies (Gentleman Bastard, #2)",Scott Lynch,"Lynch, Scott",,553588958,9.78055E+12,3,4.24,Bantam Spectra,Mass Market Paperback,760,2008,2007,5/5/2016,4/18/2016,4/18/2016,,,read,,,,1,,,0,,,,,
643750,"The Lies of Locke Lamora (Gentleman Bastard, #1)",Scott Lynch,"Lynch, Scott",,055358894X,9.78055E+12,5,4.3,Bantam Spectra,Mass Market Paperback,722,2007,2006,4/15/2016,2/9/2016,4/3/2016,,,read,,,,1,,,0,,,,,
20753341,"The Last Mortal Bond (Chronicle of the Unhewn Throne, #3)",Brian Staveley,"Staveley, Brian",,765336421,9.78077E+12,3,4.09,Tor Books,Kindle Edition,897,2016,2016,4/2/2016,3/24/2016,3/24/2016,,,read,"Took me long enough.<br/>INCREDIBLY drawn out - from the beginning to the very end it felt like nearly every sentence was being repeated thrice, and even after the reader gets how serious the situation is, Staveley just keeps rubbing their nose in that particular grindstone.<br/>Other particular pieces of discontent:<br/><spoiler><br/><p><br/>1. <b>Character development for certain characters</b> went horribly wrong somewhere. Like, what was the point of showing <i>Gwenna loves Valyn</i> after reaching the 90% point of the trilogy, if that induces nothing farther in the storyline? Bad decisions all around.<br/></p><br/><p><br/>2. <b> Lack of coherence </b> was another itch I couldn't really put past me. Who is going to care for the millions and millions of loose ends that Stavely left around all over the place? What happened to the skullsworn, or why did the pseudo-Kettral come into the story if only to be killed by Baledin <i>20 seconds</i> into the fight? If this were a movie I would say this is going through a strict budget cut - but it is not; and so I must say this book suffers from the lack of imagination of the author, or simply his lack of concern about these<br/></p>.<br/></spoiler><br/>Would have given 2.5/5 stars. Given 3 because of my generosity and some very well written paragraphs (still less than 10) over the whole book.",,,1,,,0,,,,,
22745352,"The Providence of Fire (Chronicle of the Unhewn Throne, #2)",Brian Staveley,"Staveley, Brian",,765336413,9.78077E+12,3,4.15,Tor Books,Kindle Edition,737,2015,2015,3/22/2016,3/17/2016,3/17/2016,,,read,,,,1,,,0,,,,,
17910124,"The Emperor's Blades (Chronicle of the Unhewn Throne, #1)",Brian Staveley,"Staveley, Brian",,765336405,9.78077E+12,4,4.15,Tor Books,Hardcover,480,2014,2014,3/16/2016,3/8/2016,3/11/2016,,,read,,,,1,,,0,,,,,
7082,Do Androids Dream of Electric Sheep?,Philip K. Dick,"Dick, Philip K.",Roger Zelazny,345404475,9.78035E+12,5,4.08,Del Rey / Ballantine Books,Paperback,244,1996,1968,3/10/2016,1/3/2015,3/6/2016,,,read,,,,1,,,0,,,,,
1268479,"Warbreaker (Warbreaker, #1)",Brandon Sanderson,"Sanderson, Brandon",,765360039,9.78077E+12,5,4.22,Self-published,ebook,688,2009,2009,3/6/2016,1/23/2015,2/29/2016,,,read,,,,1,,,0,,,,,
15704486,"Calamity (The Reckoners, #3)",Brandon Sanderson,"Sanderson, Brandon",,385743602,9.78039E+12,3,4.19,Delacorte Press,Hardcover,417,2016,2016,2/29/2016,2/25/2016,2/25/2016,,,read,"An interesting take on the idea of superheroes, or more closely, X-men.<br/><br/>Over the whole series, the fight of normal people against epic was pretty deftly depicted, although that did seem to flag a bit in the end. I'd give this book a 3.25, but I feel that's the best Sanderson could have done within the confines of 400 pages.",,,1,,,0,,,,,
15704459,"Firefight (The Reckoners, #2)",Brandon Sanderson,"Sanderson, Brandon",,385743580,9.78039E+12,3,4.29,Delacorte Press,Hardcover,416,2015,2015,2/24/2016,2/15/2016,2/15/2016,,,read,,,,1,,,0,,,,,
18966322,"Mitosis (The Reckoners, #1.5)",Brandon Sanderson,"Sanderson, Brandon",,449818438,9.78045E+12,3,3.87,Delacorte Press,ebook,35,2013,2013,2/15/2016,2/14/2016,2/14/2016,,,read,,,,1,,,0,,,,,
17182126,"Steelheart (The Reckoners, #1)",Brandon Sanderson,"Sanderson, Brandon",,385743564,9.78039E+12,3,4.16,Delacorte Press,Hardcover,386,2013,2013,2/14/2016,2/9/2016,2/11/2016,,,read,,,,1,,,0,,,,,
